document_name,chunk_id,chunk_sequence_number,chunk_type,chunk_content,chunk_text_length,chunk_word_count,page,box_l,box_t,box_r,box_b,processed_at,ade_version,model_version
CT_Study_of_the_Common_Cold.pdf,3cbb79e4-89a7-4881-af5b-06bfce1af411,65,text,"## REFERENCES

1. Dingle JH, Badger GF, Jordan WS Jr. Illness in the home: a study of 25,000 illnesses in a group of Cleveland families. Cleveland: Press of Western Reserve University, 1964:347.
2. Fox JP, Hall CE. Viruses in families: surveillance of families as a key to epidemiology of virus infections. Littleton, Mass.: PSG Publishing, 1980.
3. Monto AS, Bryan ER, Ohmit S. Rhinovirus infections in Tecumseh, Michigan: frequency of illness and number of serotypes. J Infect Dis 1987; 156:43-9.
4. Jackson GG, Dowling HF, Spiesman IG, Boand AV. Transmission of the common cold to volunteers under controlled conditions. 1. The common cold as a clinical entity. Arch Intern Med 1958;101:267-78.
5. Gwaltney JM Jr, Hendley JO, Simon G, Jordan WS Jr. Rhinovirus infections in an industrial population. I. The occurrence of illness. N Engl J Med 1966:275:1261-8.
6. Hendley JO, Edmondson WP Jr, Gwaltney JM Jr. Relation between naturally acquired immunity and infectivity of two rhinoviruses in volunteers. J Infect Dis 1972;125:243-8.",1035,163,4,0.5156317353248596,0.7076338529586792,0.9093522429466248,0.9133442640304565,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
CT_Study_of_the_Common_Cold.pdf,0660ab4a-f689-4f63-a065-9c210ad4eda9,66,text,"The New England Journal of Medicine is produced by NEJM Group, a division of the Massachusetts Medical Society.
Downloaded from nejm.org on June 29, 2025. For personal use only.
No other uses without permission. Copyright © 1994 Massachusetts Medical Society. All rights reserved.",280,43,4,0.27825382351875305,0.9672436714172363,0.721767783164978,0.9948465824127197,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
CT_Study_of_the_Common_Cold.pdf,bb79e3c4-0a3b-40f8-8c99-5db1064e9d99,67,marginalia,30,2,1,5,0.0867019072175026,0.0575987845659256,0.10790262371301651,0.0736142247915268,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
CT_Study_of_the_Common_Cold.pdf,543de6cf-ff51-403c-8473-137455921092,68,text,THE NEW ENGLAND JOURNAL OF MEDICINE,35,6,5,0.32757240533828735,0.05637148395180702,0.6575730443000793,0.07326263934373856,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
CT_Study_of_the_Common_Cold.pdf,1874880b-aef1-4df6-8fa5-0fb52e7bb622,69,marginalia,"Jan. 6, 1994",12,3,5,0.8176742196083069,0.056942857801914215,0.8988937735557556,0.07313831895589828,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
CT_Study_of_the_Common_Cold.pdf,78941f63-4af6-43b0-b289-7cfc099e9439,70,text,"7. Connell JT. Rhinometry: measurement of nasal patency. Ann Allergy 1982;49:179-85.
8. Connell JT, Linzmayer MI. Comparison of nasal airway patency changes after treatment with oxymetazoline and pseudoephedrine. Am J Rhinol 1987;1:87-94.
9. Gwaltney JM Jr, Colonno RJ, Hamparian VV, Turner RB. Rhinovirus. In: Schmidt NJ, Emmons RW, eds. Diagnostic procedures for viral, rickettsial and chlamydial infections. 6th ed. Washington, D.C.: American Public Health Association, 1989:579-614.
10. Puchelle E, Aug F, Pham QT, Bertrand A. Comparison of three methods for measuring nasal mucociliary clearance in man. Acta Otolaryngol (Stockh) 1981;91:297-303.
11. Duchateau GSMJE, Graamans K, Zuidema J, Merkus FWHM. Correlation between nasal ciliary beat frequency and mucus transport rate in volunteers. Laryngoscope 1985;95:854-9.",825,113,5,0.08650530874729156,0.09083369374275208,0.48309433460235596,0.24682217836380005,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
CT_Study_of_the_Common_Cold.pdf,0c605b63-1021-4264-8082-baca04e396ea,71,text,"12. Doyle WJ, van Cauwenberge PB. Relationship between nasal patency and clearance. Rhinology 1987;25:167-79.
13. Evans FO Jr, Sydnor JB, Moore WEC, et al. Sinusitis of the maxillary antrum. N Engl J Med 1975;293:735-9.
14. Wald ER, Guerra N, Byers C. Upper respiratory tract infections in young children: duration of and frequency of complications. Pediatrics 1991;87: 129-33.
15. Bolger WE, Butzin CA, Parsons DS. Paranasal sinus bony anatomic variations and mucosal abnormalities: CT analysis for endoscopic sinus surgery. Laryngoscope 1991;101:56-64.
16. Clark ST, Babin RW, Salazar J. The incidence of concha bullosa and its relationship to chronic sinonasal disease. Am J Rhinol 1989;3:11-2.
17. Calhoun KH, Waggenspack GA, Simpson CB, Hokanson JA, Bailey BJ. CT evaluation of the paranasal sinuses in symptomatic and asymptomatic populations. Otolaryngol Head Neck Surg 1991;104:480-3.",892,130,5,0.5024360418319702,0.09124157577753067,0.8994088172912598,0.2469114065170288,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
CT_Study_of_the_Common_Cold.pdf,b100bf86-8f0e-4c76-a401-6ac984b9a2bc,72,text,"Massachusetts Medical Society
Registry on Continuing Medical Education

To obtain information on continuing medical education courses in the New England area,
call between 9:00 a.m. and 12:00 noon, Monday through Friday, (617) 893-4610 or in
Massachusetts 1-800-322-2303, ext. 1342.",282,39,5,0.1679968237876892,0.5279070138931274,0.8096579909324646,0.6281484365463257,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
CT_Study_of_the_Common_Cold.pdf,e08e7c67-9b2c-455f-97c5-dac7e0652a37,73,text,"The New England Journal of Medicine is produced by NEJM Group, a division of the Massachusetts Medical Society.
Downloaded from nejm.org on June 29, 2025. For personal use only.
No other uses without permission. Copyright © 1994 Massachusetts Medical Society. All rights reserved.",280,43,5,0.2780238687992096,0.9673728942871094,0.7214483022689819,0.994516134262085,2026-05-08T19:40:26.797331+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,56680c2a-e90c-4185-bf67-473a9f8dea3c,0,text,ClinicalEvidence,16,1,0,0.11021631956100464,0.030092235654592514,0.41661715507507324,0.06342768669128418,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,83c02ae6-630d-4537-81a4-ee383124934c,1,text,"Common cold
Search date January 2010
Bruce Arroll",49,8,0,0.11140773445367813,0.06983011215925217,0.3263234794139862,0.12371063977479935,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,ff7f15fc-8691-4116-8e37-e7bd09f46d3a,2,text,"## ABSTRACT

**INTRODUCTION:** Each year, children suffer up to 5 colds and adults have two to three infections, leading to time off school or work, and considerable discomfort. Most symptoms resolve within 1 week, but coughs often persist for longer. **METHODS AND OUTCOMES:** We conducted a systematic review and aimed to answer the following clinical question: What are the effects of treatments for common cold? We searched: Medline, Embase, The Cochrane Library, and other important databases up to January 2010 (Clinical Evidence reviews are updated periodically, please check our website for the most up-to-date version of this review). We included harms alerts from relevant organisations such as the US Food and Drug Administration (FDA) and the UK Medicines and Healthcare products Regulatory Agency (MHRA). **RESULTS:** We found 21 systematic reviews and RCTs that met our inclusion criteria. We performed a GRADE evaluation of the quality of evidence for interventions. **CONCLUSIONS:** In this systematic review we present information relating to the effectiveness and safety of the following interventions: analgesics or anti-inflammatory drugs, antibiotics, antihistamines, decongestants for short-term and for long-term relief, decongestants plus antihistamines, echinacea, steam inhalation, vitamin C, and zinc (intranasal gel or lozenges).",1357,194,0,0.11132198572158813,0.131440669298172,0.8906920552253723,0.2572578191757202,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,8d545a43-2a2e-42de-a253-3aea50b404cb,3,text,"## QUESTIONS
What are the effects of treatments for common cold? ... 3",70,13,0,0.11310625076293945,0.2619326710700989,0.8871127367019653,0.30565208196640015,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,9046af80-5d95-45ba-8a08-d44006512893,4,text,"# INTERVENTIONS

## TREATMENTS

Zinc (intranasal gel or lozenges) ........................ 17

### Likely to be beneficial

Antihistamines (may improve runny nose and sneezing,
no significant difference in overall symptoms) ............. 3

Decongestants (norephedrine, oxymetazoline, or pseu-
doephedrine provide short-term [3- to 10-hour] relief of
congestive symptoms) ...................................... 5

### Unknown effectiveness

Analgesics or anti-inflammatory drugs ..................... 11

Decongestants (insufficient evidence to assess longer-
term [>10 hours] effects on congestive symptoms) ......... 7

Decongestants plus antihistamines ......................... 9

Echinacea ................................................. 13

Steam inhalation .......................................... 15

### Unlikely to be beneficial

Vitamin C ................................................. 20

### Likely to be ineffective or harmful

Antibiotics ............................................... 22

## Covered elsewhere in Clinical Evidence

Acute sinusitis
Acute bronchitis
Sore throat

## To be covered in future updates

Interventions to prevent common cold",1174,127,0,0.11208456754684448,0.30877500772476196,0.8874099850654602,0.6032847762107849,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,8ca8cfae-2197-413f-a480-4e3cfd5eddd1,5,text,"# Key points
- Transmission of common cold infections is mostly through hand-to-hand contact rather than droplet spread. Several types of virus can cause symptoms of colds.
Each year, children suffer up to 5 colds and adults have two to three infections, leading to time off school or work and considerable discomfort. Most symptoms resolve within 1 week, but coughs often persist for longer.
- Nasal and oral decongestants reduce nasal congestion over 3 to 10 hours, but we don't know how effective decongestants are for longer-term relief (>10 hours).
- Antibiotics don't reduce symptoms overall, and can cause adverse effects and increase antibiotic resistance.
Antibiotics may improve symptoms after 5 days compared with placebo in people with nasopharyngeal culture-positive Haemophilus influenzae, Moraxella catarrhalis, or Streptococcus pneumoniae, but it is difficult to identify which people may have these infections.
- Vitamin C seems unlikely to reduce the duration or severity of cold symptoms compared with placebo.
We don't know whether zinc gel or lozenges, echinacea, steam inhalation, or analgesics or anti-inflammatory drugs reduce the duration of symptoms of colds.
- Antihistamines may slightly reduce runny nose and sneezing, but their overall effect seems small. Some antihistamines may cause sedation or arrhythmias.
- We found insufficient evidence to assess whether decongestants plus antihistamines are effective in reducing cold symptoms.",1466,218,0,0.11051240563392639,0.6116156578063965,0.8910387754440308,0.8993474245071411,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,80452133-8622-41da-b317-1429e22d9efe,6,marginalia,© BMJ Publishing Group Ltd 2011. All rights reserved.,53,9,0,0.11211642622947693,0.9285831451416016,0.3657667934894562,0.9433224201202393,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,64ad2c15-12d0-404b-9f95-833ea71117be,7,marginalia,1,1,1,0,0.5404733419418335,0.9263407588005066,0.5613703727722168,0.9420399069786072,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,4c6281fc-cc8d-4088-a022-69a0a369d12c,8,marginalia,Clinical Evidence 2011;03:1510,30,3,0,0.7371065616607666,0.9281375408172607,0.8880503177642822,0.9430127143859863,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,3e87cb72-453d-46c8-a57b-dfd05385acb3,9,text,Respiratory disorders (acute),29,3,0,0.8938101530075073,0.030767813324928284,0.9396854639053345,0.3396419882774353,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,59053691-1b69-4f54-8aaf-b7420b1840d6,10,marginalia,Common cold,11,2,1,0.6743047833442688,0.030735459178686142,0.8877056241035461,0.06301181018352509,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,f534e95b-61eb-454a-bdee-c6d25f429f59,11,text,"DEFINITION
Common colds are defined as upper respiratory tract infections that affect the predominantly nasal part of the respiratory mucosa. Because upper respiratory tract infections can affect any part of the mucosa, it is often arbitrary whether an upper respiratory tract infection is called a ""cold"" or ""sore throat"" (""pharyngitis"" or ""tonsillitis""), ""sinusitis"", ""acute otitis media"", or ""bronchitis"" (see figure 1 in review on sore throat). Sometimes all areas (simultaneously or at different times) are affected during one illness. Symptoms include sneezing, rhinorrhoea (runny nose), headache, and general malaise. In addition to nasal symptoms, half of sufferers experience sore throat, and 40% experience cough. [1] This review does not include treatments for people with acute sinusitis (see review on acute sinusitis), acute bronchitis (see review on acute bronchitis), or sore throat (see review on sore throat). One prospective US study (1246 children enrolled at birth) found that children who had frequent colds when aged 2 or 3 years were twice as likely to experience frequent colds at year 6 compared with children who had infrequent colds at 2 or 3 years (RR 2.8, 95% CI 2.1 to 3.9). [2]

INCIDENCE/
PREVALENCE
Upper respiratory tract infections, nasal congestion, throat complaints, and cough are responsible for 11% of general practice consultations in Australia. [3] Each year, children suffer about 5 such infections and adults two to three infections. [3] [4] [5] One cross-sectional study in Norwegian children aged 4 to 5 years found that 48% experienced more than two common colds annually. [6]

AETIOLOGY/
RISK FACTORS
Transmission of common cold infection is mostly through hand-to-hand contact, with subsequent passage to the nostrils or eyes — rather than, as commonly perceived, through droplets in the air. [1] Common cold infections are mainly caused by viruses (typically rhinovirus, but also coronavirus and respiratory syncytial virus, or metapneumovirus and others). For many colds, no infecting organism can be identified.

PROGNOSIS
Common colds are usually short lived, lasting a few days, with a few lingering symptoms lasting longer, especially cough. Symptoms peak within 1 to 3 days and generally clear by 1 week, although cough often persists. [1] Although they cause no mortality or serious morbidity, common colds are responsible for considerable discomfort, lost work, and medical costs.

AIMS OF
INTERVENTION
To relieve symptoms, shorten the illness, or reduce complications; to reduce infectivity to others, with minimal adverse effects from treatments.

OUTCOMES
Symptom severity: includes cure rate, time away from work or school, and symptom duration; occurrence of complications; adverse effects of treatment.

METHODS
Clinical Evidence search and appraisal January 2010. The following databases were used to identify studies for this systematic review: Medline 1966 to January 2010, Embase 1980 to January 2010, and The Cochrane Database of Systematic Reviews 2009, Issue 4 (1966 to date of issue). An additional search within The Cochrane Library was carried out for the Database of Abstracts of Reviews of Effects (DARE) and Health Technology Assessment (HTA). We also searched for retractions of studies included in the review. Abstracts of the studies retrieved from the initial search were assessed by an information specialist. Selected studies were then sent to the contributor for additional assessment, using predetermined criteria to identify relevant studies. Study design criteria for inclusion in this review were: published systematic reviews of RCTs and RCTs in any language, at least single blinded, and containing >20 individuals of whom >80% were followed up. We required 7 days of follow-up to include studies; however, we report outcomes within the studies at shorter timeframes than these. We excluded all studies described as ""open"", ""open label"", or not blinded unless blinding was impossible. We included systematic reviews of RCTs and RCTs where harms of an included intervention were studied applying the same study design criteria for inclusion as we did for benefits. In addition we use a regular surveillance protocol to capture harms alerts from organisations such as the US FDA and the UK MHRA, which are added to the reviews as required. Where possible, we have excluded RCTs undertaken solely in people with experimentally induced colds, although meta-analyses in some systematic reviews do include such RCTs. We have also excluded RCTs that only assessed the outcome of bacteriological clearance. We performed a broad search for RCTs of any decongestant, analgesic, or anti-inflammatory in people with common cold, and included any RCTs of sufficient quality. To aid readability of the numerical data in our reviews, we round many percentages to the nearest whole number. Readers should be aware of this when relating percentages to summary statistics such as relative risks (RRs) and odds ratios (ORs). We have performed a GRADE evaluation of the quality of evidence for interventions included in this review (see table, p 26). The categorisation of the quality of the evidence (high, moderate, low, or very low) reflects the quality of evidence available for our chosen outcomes in our defined populations of interest. These categorisations are not necessarily a reflection of the overall methodological quality of any individual study, because the Clinical Evidence population and outcome of choice may represent only a small subset of the total outcomes reported, and population included,",5585,853,1,0.10986557602882385,0.06812784075737,0.8901879787445068,0.9254084825515747,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,ca53b612-cffc-49be-b953-7104c3944d13,12,text,© BMJ Publishing Group Ltd 2011. All rights reserved.,53,9,1,0.11200983822345734,0.9295026063919067,0.36524951457977295,0.9428441524505615,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,e0cc1b4e-100e-469e-a135-84cf26e6b5c0,13,marginalia,2,1,1,1,0.8664987087249756,0.927861213684082,0.8898793458938599,0.9418632984161377,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,4682b571-e0e9-4dcf-9815-3cb5d5f2821b,14,text,Respiratory disorders (acute),29,3,1,0.8948792219161987,0.03190168738365173,0.9372653961181641,0.3382265269756317,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,d5e75253-bb05-4233-a7c6-569eea77fe25,15,text,Common cold,11,2,2,0.6761645674705505,0.03262333199381828,0.8869171738624573,0.060333143919706345,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,7e488a7a-835f-475b-a2b0-0075f6b81d7a,16,text,"in any individual trial. For further details of how we perform the GRADE evaluation and the scoring system we use, please see our website (www.clinicalevidence.com).",165,25,2,0.22961896657943726,0.07114046812057495,0.8874862790107727,0.10188418626785278,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,9b5e933f-d0b3-44da-a925-bb0b91baf3cf,17,text,QUESTION: What are the effects of treatments for common cold?,61,10,2,0.1128334105014801,0.10811125487089157,0.8868891000747681,0.1337435394525528,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,66784b30-144a-4419-8e9b-928e3ccd89da,18,text,"OPTION ANTIHISTAMINES

* For GRADE evaluation of interventions for Common cold, see table, p 26.
* Antihistamines may slightly reduce runny nose and sneezing, but their overall effect seems small. Some antihistamines may cause sedation or arrhythmias.",251,37,2,0.11171236634254456,0.13852795958518982,0.8883717060089111,0.21917524933815002,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,23419daf-9f83-45a8-ba27-eefedd813a9b,19,text,"## Benefits and harms

**Antihistamines versus placebo:**
We found two systematic reviews (search date not reported, 9 RCTs, 1757 adults; 7 RCTs in adults with naturally acquired colds, 2 RCTs in adults with experimentally induced colds; [7] and search date 2003, 32 RCTs, 8228 adults and children with naturally acquired colds, 702 with experimentally induced colds [8]) and one subsequent RCT. [9]",399,62,2,0.11167511343955994,0.23006339371204376,0.8883740901947021,0.3115776777267456,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,2fcb19b3-55be-4be0-9c42-87551598b34d,20,text,"**Symptom severity**
---
*Compared with placebo* Antihistamines may be marginally more effective at reducing symptoms of runny nose and sneezing at 2 days, but we don't know whether they are more effective at reducing cough frequency or at increasing the speed of recovery (very low-quality evidence).",301,46,2,0.11157533526420593,0.33001619577407837,0.8892534971237183,0.3888169527053833,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,3cd54d21-5f95-49fd-afe7-7386b7d174e9,21,table,"<table id=""2-1"">
<tr><td id=""2-2"">Ref (type)</td><td id=""2-3"">Population</td><td id=""2-4"">Outcome, Interventions</td><td id=""2-5"">Results and statistical analysis</td><td id=""2-6"">Effect size</td><td id=""2-7"">Favours</td></tr>
<tr><td id=""2-8"" colspan=""6"">Symptom severity (global)</td></tr>
<tr><td id=""2-9"">[7] Systematic review</td><td id=""2-a"">1757 adults 9 RCTs in this analysis 7 RCTs in adults with naturally ac- quired colds, two RCTs in adults with experimentally in- duced colds</td><td id=""2-b"">Symptoms of runny nose and sneezing, 2 days with antihistamines (chlor- phenamine or doxylamine) with placebo The review included previously unpublished individual patient data comparing antihistamines (chlorphenamine or doxylamine) versus placebo</td><td id=""2-c"">The review reported that antihis- tamines reduced symptoms compared with placebo, although the effects were small (see fur- ther information on studies)</td><td id=""2-d""></td><td id=""2-e""></td></tr>
<tr><td id=""2-f"">[9] RCT 3-armed trial</td><td id=""2-g"">37 children aged 6 to 18 years with nocturnal cough due to upper respi- ratory infection The remaining arm evaluated dex- tromethorphan (an antitussive, single bedtime dose, based on label rec- ommendations for age)</td><td id=""2-h"">Cough frequency (reduction in 7-point Likert scale, comparing 1 night without treatment to a second night with treatment) 1.58 with diphenhydramine (sin- gle bedtime dose, based on label recommendations for age) 1.38 with placebo 25 children in this analysis (12 children in the diphenhydramine group and 13 children in the placebo group)</td><td id=""2-i"">Significance not assessed for diphenhydramine v placebo The study was small and out- comes were measured in 1 night</td><td id=""2-j""></td><td id=""2-k""></td></tr>
<tr><td id=""2-l"" colspan=""6"">Cure rate</td></tr>
<tr><td id=""2-m"">[8]
Systematic
review</td><td id=""2-n"">3492 people with
colds</td><td id=""2-o"">Proportion recovered , 1 to 2
days
998/1825 (55%) with antihis-
tamines alone
892/1667 (54%) with placebo</td><td id=""2-p"">RR 0.99
95% CI 0.93 to 1.05</td><td id=""2-q"">↔</td><td id=""2-r"">Not significant</td></tr>
<tr><td id=""2-s"">[8]
Systematic
review</td><td id=""2-t"">Number of people
in analysis not
clear
3 RCTs in this
analysis</td><td id=""2-u"">Proportion recovered , 3 to 5
days
with antihistamines alone
with placebo</td><td id=""2-v"">RR 1.03
95% CI 0.92 to 1.16</td><td id=""2-w"">↔</td><td id=""2-x"">Not significant</td></tr>
</table>",2460,294,2,0.11054080724716187,0.3889034688472748,0.8900354504585266,0.9239088296890259,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,1e9b8fc5-7d8a-4aeb-ad62-38b9ed5df669,22,marginalia,© BMJ Publishing Group Ltd 2011. All rights reserved.,53,9,2,0.11291280388832092,0.9283120632171631,0.3652230203151703,0.9430547952651978,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,2e1739f3-4922-406e-aded-0127cf09eda2,23,marginalia,3,1,1,2,0.8668290376663208,0.9267842173576355,0.8892127275466919,0.9427421689033508,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,31a7a7f8-7219-410e-9a7c-4f52a8f18d8b,24,text,Respiratory disorders (acute),29,3,2,0.8942722082138062,0.03139318525791168,0.9385491609573364,0.3389796018600464,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,811893c0-82cf-48f9-959c-1905ea613f09,25,text,Common cold,11,2,3,0.6758780479431152,0.03236398100852966,0.8874058723449707,0.060312919318675995,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,0d8cd70d-9b76-4dad-9622-3b76fa721f95,26,table,"<table id=""3-1"">
<tr><td id=""3-2"">Ref
(type)</td><td id=""3-3"">Population</td><td id=""3-4"">Outcome, Interventions</td><td id=""3-5"">Results and statistical
analysis</td><td id=""3-6"">Effect
size</td><td id=""3-7"">Favours</td></tr>
<tr><td id=""3-8"">[8]
Systematic
review</td><td id=""3-9"">Number of people
in analysis not
clear
4 RCTs in this
analysis</td><td id=""3-a"">Proportion recovered, 8 to 10
days
with antihistamines alone
with placebo</td><td id=""3-b"">RR 0.95
95% CI 0.83 to 1.09</td><td id=""3-c"">horizontal arrow</td><td id=""3-d"">Not significant</td></tr>
</table>",567,54,3,0.11252060532569885,0.06618034839630127,0.8878786563873291,0.18414396047592163,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,f4026548-f09b-4f99-8900-ec8a99360131,27,text,"## Complications

No data from the following reference on this outcome. [7] [8] [9]",83,14,3,0.11251990497112274,0.1943524181842804,0.5448110699653625,0.26779642701148987,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,348e2ce8-04cc-44c3-97a3-e81e8f8116ed,28,table,"Adverse effects
<table id=""3-e"">
<tr><td id=""3-f"">Ref
(type)</td><td id=""3-g"">Population</td><td id=""3-h"">Outcome, Interventions</td><td id=""3-i"">Results and statistical
analysis</td><td id=""3-j"">Effect
size</td><td id=""3-k"">Favours</td></tr>
<tr><td id=""3-l"" colspan=""6"">Adverse effects</td></tr>
<tr><td id=""3-m"">[8]
Systematic
review</td><td id=""3-n"">8930 adults and
children with colds
9 RCTs in this
analysis
8228 adults and
children with natu-
rally acquired
colds, and 702 with
experimentally in-
duced colds</td><td id=""3-o"">Proportion of people reporting
an adverse effect
with antihistamines alone
with placebo
Antihistamines were particularly
associated with sedation, but also
with dizziness, dry mouth, and
headache</td><td id=""3-p"">RR 1.20
95% CI 1.03 to 1.40</td><td id=""3-q"">(three circles, one filled)</td><td id=""3-r"">placebo</td></tr>
<tr><td id=""3-s"">[8]
Systematic
review</td><td id=""3-t"">People in trials
evaluating non-se-
dating antihis-
tamines; number of
people in analysis
not clear
3 RCTs in this
analysis</td><td id=""3-u"">Proportion of people reporting
an adverse effect
with non-sedating antihistamines
alone
with placebo</td><td id=""3-v"">RR 1.10
95% CI 0.55 to 2.18</td><td id=""3-w"">(horizontal double arrow)</td><td id=""3-x"">Not significant</td></tr>
</table>",1291,140,3,0.11062228679656982,0.28722870349884033,0.8873181939125061,0.6299728751182556,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,ce36d365-02e6-4d32-b267-56be74393e74,29,text,No data from the following reference on this outcome. [7] [9],61,11,3,0.11325357854366302,0.6397194862365723,0.5194854140281677,0.6576122045516968,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,0b1b34c4-9fa9-4a00-a875-ad4c32397c22,30,text,"### Further information on studies

[7] The effects of antihistamines were small. On a severity scale ranging from 0 (no symptoms) to 3 or 4 (severe symptoms), antihistamines reduced the score from baseline by about 0.25 (95% CI 0.10 to 0.40; results presented graphically) for runny nose on days 1 and 2, 0.15 (95% CI 0 to 0.30) for sneezing on day 1, and 0.30 (95% CI 0.15 to 0.45) for sneezing on day 2.

[8] The RCTs identified by the second review assessed a wide variety of antihistamines, including cetirizine, chlorphenamine, clemastine, doxylamine succinate, loratadine, promethazine hydrochloride, and terfenadine. Decongestants used in combination with antihistamines included phenylpropanolamine and pseudoephedrine.",728,110,3,0.10919329524040222,0.7216838598251343,0.8907012939453125,0.8528554439544678,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,35d02b8d-4659-4ac6-a911-00ffc7e96463,31,text,"Comment:
Some non-sedating antihistamines are associated with arrhythmias and adverse interactions with other drugs. The FDA has released a warning that respiratory depression, leading to death in some",201,28,3,0.11262434720993042,0.8880969285964966,0.8885533213615417,0.9189705848693848,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,84b4b1e2-ce58-44f2-b0c0-5872c320f7ec,32,marginalia,© BMJ Publishing Group Ltd 2011. All rights reserved.,53,9,3,0.11361625790596008,0.9289023876190186,0.36395853757858276,0.9423856735229492,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,95faefe9-ef74-4e82-be2b-9b40c9317675,33,marginalia,4,1,1,3,0.8695167899131775,0.9282689094543457,0.8878740668296814,0.9408038854598999,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
Common_cold_clinincal_evidence.pdf,64e4c840-b79b-4819-8487-81e7836522a3,34,text,Respiratory disorders (acute),29,3,3,0.894119918346405,0.031667038798332214,0.9373970627784729,0.33883678913116455,2026-05-08T19:40:26.797746+00:00,1.12.0,dpt-2-20260410
